Name	ID	Organism	log2FoldChange	Base
FRZB	ENSG00000162998	Mus musculus	-2.600326156040543	Rod Bipolar Cell
FRZB	ENSG00000162998	Mus musculus	2.7929990231264186	Melanocyte
FRZB	ENSG00000162998	Homo sapiens	1.0619126359364937	Melanocyte
FRZB	ENSG00000162998	Mus musculus	1.393527723044351	Pericyte
FRZB	ENSG00000162998	Homo sapiens	-0.8917399479104162	Retinal Ganglion Cell
FRZB	ENSG00000162998	Homo sapiens	-1.6316174721308132	AC/HC Precursor
FRZB	ENSG00000162998	Macaca fascicularis	-0.9359954406175907	Cone
FRZB	ENSG00000162998	Mus musculus	1.1232412053449699	AC/HC Precursor
FRZB	ENSG00000162998	Mus musculus	-0.6657730448831176	Cone
FRZB	ENSG00000162998	Macaca fascicularis	-0.941445766306314	Bipolar Cell
FRZB	ENSG00000162998	Mus musculus	0.37845074010488683	Bipolar Cell
FRZB	ENSG00000162998	Mus musculus	-0.18696910094933814	Retinal Ganglion Cell
FRZB	ENSG00000162998	Homo sapiens	0.12399182186153934	Cone
FRZB	ENSG00000162998	Macaca fascicularis	0.352830091581503	Microglia
FRZB	ENSG00000162998	Homo sapiens	0.022369872074618092	Neurogenic Cell
FRZB	ENSG00000162998	Macaca fascicularis	0.0483192510195344	Horizontal Cell
FRZB	ENSG00000162998	Macaca fascicularis	-0.7081949621353151	Melanocyte
FRZB	ENSG00000162998	Homo sapiens	3.808761317645003e-4	Microglia
GABRA1	ENSG00000022355	Homo sapiens	8.486888737059912	Bipolar Cell
GABRA1	ENSG00000022355	Mus musculus	6.022286440030478	Bipolar Cell
GABRA1	ENSG00000022355	Homo sapiens	5.441819360907566	Amacrine Cell
GABRA1	ENSG00000022355	Homo sapiens	5.1349464989410265	Retinal Ganglion Cell
GABRA1	ENSG00000022355	Homo sapiens	7.404735048219441	Rod Bipolar Cell
GABRA1	ENSG00000022355	Mus musculus	3.934464716995895	Amacrine Cell
GABRA1	ENSG00000022355	Mus musculus	3.717077999126311	Retinal Ganglion Cell
GABRA1	ENSG00000022355	Macaca fascicularis	5.178703390458909	Retinal Ganglion Cell
GABRA1	ENSG00000022355	Macaca fascicularis	4.826606129702535	Bipolar Cell
GABRA1	ENSG00000022355	Homo sapiens	-3.3532805418043505	Melanocyte
GABRA1	ENSG00000022355	Homo sapiens	2.4189901182108713	Rod
GABRA1	ENSG00000022355	Mus musculus	4.697696984225283	Rod Bipolar Cell
GABRA1	ENSG00000022355	Homo sapiens	2.750315949119972	Cone
GABRA1	ENSG00000022355	Mus musculus	-2.0327898012955963	Neurogenic Cell
GABRA1	ENSG00000022355	Macaca fascicularis	-2.4832966714369	Rod
GABRA1	ENSG00000022355	Homo sapiens	1.8209362933046171	Horizontal Cell
GABRA1	ENSG00000022355	Mus musculus	-1.9191544102885834	Macrophage
GABRA1	ENSG00000022355	Mus musculus	1.2162265764099407	Rod
GABRA1	ENSG00000022355	Macaca fascicularis	-2.312328257566148	Cone
GABRA1	ENSG00000022355	Homo sapiens	1.2884381284143416	Microglia
GABRA1	ENSG00000022355	Macaca fascicularis	2.110189987432933	Amacrine Cell
GABRA1	ENSG00000022355	Macaca fascicularis	-2.4662515695815146	Macrophage
GABRA1	ENSG00000022355	Mus musculus	-1.1147909708058832	Muller Glia
GABRA1	ENSG00000022355	Homo sapiens	-1.1509057296771106	RPC
GABRA1	ENSG00000022355	Homo sapiens	-1.0531055256167139	Pericyte
GABRA1	ENSG00000022355	Homo sapiens	1.2804962035413665	AC/HC Precursor
GABRA1	ENSG00000022355	Mus musculus	-0.7060609248356075	RPC
GABRA1	ENSG00000022355	Mus musculus	0.5569277483464804	Horizontal Cell
GABRA1	ENSG00000022355	Macaca fascicularis	-1.4276636180561135	Muller Glia
GABRA1	ENSG00000022355	Mus musculus	0.6471363156076582	Pericyte
GABRA1	ENSG00000022355	Mus musculus	0.4061938478675881	Cone
GABRA1	ENSG00000022355	Homo sapiens	0.28509817243353897	Muller Glia
GABRA1	ENSG00000022355	Macaca fascicularis	0.8662056211724026	Microglia
GABRA1	ENSG00000022355	Mus musculus	-0.40613064792966136	AC/HC Precursor
GABRA1	ENSG00000022355	Mus musculus	-0.8759577564087926	Melanocyte
GABRA1	ENSG00000022355	Mus musculus	-0.27729583687666676	Microglia
GABRA1	ENSG00000022355	Macaca fascicularis	-0.7821539224002395	Pericyte
GABRA1	ENSG00000022355	Homo sapiens	-0.15477414015317284	Macrophage
GABRA1	ENSG00000022355	Macaca fascicularis	0.25206604325067367	Horizontal Cell
GABRA1	ENSG00000022355	Homo sapiens	0.005485299237450237	Neurogenic Cell
GABRA1	ENSG00000022355	Macaca fascicularis	-0.27626080166957667	Melanocyte
GABRR1	ENSG00000146276	Homo sapiens	7.629282524719158	Bipolar Cell
GABRR1	ENSG00000146276	Mus musculus	7.713591746823956	Bipolar Cell
GABRR1	ENSG00000146276	Homo sapiens	7.865272379323444	Rod Bipolar Cell
GABRR1	ENSG00000146276	Mus musculus	6.321118085908959	Rod Bipolar Cell
GABRR1	ENSG00000146276	Macaca fascicularis	5.9002345641184775	Bipolar Cell
GABRR1	ENSG00000146276	Mus musculus	2.987330897850774	Horizontal Cell
GABRR1	ENSG00000146276	Mus musculus	2.4899474334376346	Amacrine Cell
GABRR1	ENSG00000146276	Mus musculus	-3.4968980667911547	RPC
GABRR1	ENSG00000146276	Homo sapiens	-2.010580207143309	Melanocyte
GABRR1	ENSG00000146276	Mus musculus	2.651915598425344	Pericyte
GABRR1	ENSG00000146276	Mus musculus	1.5445888622063586	Retinal Ganglion Cell
GABRR1	ENSG00000146276	Homo sapiens	-1.729924899728536	RPC
GABRR1	ENSG00000146276	Mus musculus	1.4978657555932413	Rod
GABRR1	ENSG00000146276	Homo sapiens	-0.9852039876988306	Muller Glia
GABRR1	ENSG00000146276	Mus musculus	-1.6972053500249762	Neurogenic Cell
GABRR1	ENSG00000146276	Homo sapiens	-1.2029549462611648	Horizontal Cell
GABRR1	ENSG00000146276	Homo sapiens	0.986742252876238	Pericyte
GABRR1	ENSG00000146276	Homo sapiens	0.8073830691666714	Microglia
GABRR1	ENSG00000146276	Homo sapiens	-0.7949717541027691	Macrophage
GABRR1	ENSG00000146276	Macaca fascicularis	-1.9969845411477105	Retinal Ganglion Cell
GABRR1	ENSG00000146276	Mus musculus	-1.3694026474225591	AC/HC Precursor
GABRR1	ENSG00000146276	Homo sapiens	-0.39127314619127057	Rod
GABRR1	ENSG00000146276	Macaca fascicularis	-1.5907526314734133	Macrophage
GABRR1	ENSG00000146276	Homo sapiens	0.449412103680402	Amacrine Cell
GABRR1	ENSG00000146276	Homo sapiens	-0.8880022622832905	Neurogenic Cell
GABRR1	ENSG00000146276	Homo sapiens	-0.304562368822822	Retinal Ganglion Cell
GABRR1	ENSG00000146276	Mus musculus	-0.6408560377828179	Microglia
GABRR1	ENSG00000146276	Mus musculus	-0.48201501903791305	Muller Glia
GABRR1	ENSG00000146276	Macaca fascicularis	1.0202793799716423	Microglia
GABRR1	ENSG00000146276	Macaca fascicularis	-1.3036195964187094	Pericyte
GABRR1	ENSG00000146276	Mus musculus	-0.3726655491477136	Macrophage
GABRR1	ENSG00000146276	Mus musculus	0.1695610429312274	Cone
GABRR1	ENSG00000146276	Homo sapiens	-0.14361189611940148	Cone
GABRR1	ENSG00000146276	Macaca fascicularis	-0.6685501706116648	Rod
GABRR1	ENSG00000146276	Mus musculus	-0.6412435142617827	Melanocyte
GABRR1	ENSG00000146276	Macaca fascicularis	0.15189782624177928	Cone
GABRR1	ENSG00000146276	Homo sapiens	-0.05170075986241995	AC/HC Precursor
GABRR1	ENSG00000146276	Macaca fascicularis	-0.6427325157808477	Horizontal Cell
GABRR1	ENSG00000146276	Macaca fascicularis	-0.5851938208533232	Melanocyte
GABRR1	ENSG00000146276	Macaca fascicularis	-0.40276870539535964	Amacrine Cell
GABRR1	ENSG00000146276	Macaca fascicularis	-0.68049099700402	Muller Glia
GABRR2	ENSG00000111886	Homo sapiens	6.69023061686626	Bipolar Cell
GABRR2	ENSG00000111886	Mus musculus	6.585817270999612	Bipolar Cell
GABRR2	ENSG00000111886	Homo sapiens	7.212850561130605	Rod Bipolar Cell
GABRR2	ENSG00000111886	Mus musculus	6.280790301810116	Rod Bipolar Cell
GABRR2	ENSG00000111886	Homo sapiens	2.3277113254306045	Cone
GABRR2	ENSG00000111886	Mus musculus	1.7100990107638836	Amacrine Cell
GABRR2	ENSG00000111886	Homo sapiens	-2.1177494739214096	Melanocyte
GABRR2	ENSG00000111886	Mus musculus	-2.582796775923412	RPC
GABRR2	ENSG00000111886	Homo sapiens	1.4694972951840817	Amacrine Cell
GABRR2	ENSG00000111886	Mus musculus	-1.3851620272889535	Retinal Ganglion Cell
GABRR2	ENSG00000111886	Homo sapiens	-1.2530130127787413	Muller Glia
GABRR2	ENSG00000111886	Homo sapiens	-2.0451092390138124	RPC
GABRR2	ENSG00000111886	Homo sapiens	-1.0736128919254833	Rod
GABRR2	ENSG00000111886	Mus musculus	-1.619338249994277	Neurogenic Cell
GABRR2	ENSG00000111886	Mus musculus	1.0391401845455168	Cone
GABRR2	ENSG00000111886	Mus musculus	1.777354226163617	AC/HC Precursor
GABRR2	ENSG00000111886	Homo sapiens	1.1256659126394657	Microglia
GABRR2	ENSG00000111886	Mus musculus	1.0081259483665796	Rod
GABRR2	ENSG00000111886	Homo sapiens	-0.853234415228491	Retinal Ganglion Cell
GABRR2	ENSG00000111886	Homo sapiens	0.9724198883132257	Macrophage
GABRR2	ENSG00000111886	Homo sapiens	-2.044931800960514	Neurogenic Cell
GABRR2	ENSG00000111886	Mus musculus	-1.0291394830655891	Muller Glia
GABRR2	ENSG00000111886	Mus musculus	0.7769855849750168	Horizontal Cell
GABRR2	ENSG00000111886	Mus musculus	-0.8094443516067706	Microglia
GABRR2	ENSG00000111886	Homo sapiens	0.855121002193035	AC/HC Precursor
GABRR2	ENSG00000111886	Mus musculus	-1.4958299334591576	Melanocyte
GABRR2	ENSG00000111886	Homo sapiens	0.4731698792633588	Pericyte
GABRR2	ENSG00000111886	Mus musculus	0.41183399551893546	Macrophage
GABRR2	ENSG00000111886	Macaca fascicularis	-0.6248701336268798	Macrophage
GABRR2	ENSG00000111886	Mus musculus	-0.18363750120834624	Pericyte
GABRR2	ENSG00000111886	Macaca fascicularis	-0.4603349077026986	Microglia
GABRR2	ENSG00000111886	Homo sapiens	0.04382171841456063	Horizontal Cell
GABRR2	ENSG00000111886	Macaca fascicularis	-0.7508954301321609	Pericyte
GABRR2	ENSG00000111886	Macaca fascicularis	0.5517973754558013	Amacrine Cell
GABRR2	ENSG00000111886	Macaca fascicularis	3.6387830060786666	Bipolar Cell
GABRR2	ENSG00000111886	Macaca fascicularis	-0.15707800290538168	Cone
GABRR2	ENSG00000111886	Macaca fascicularis	2.4105072923530337	Horizontal Cell
GABRR2	ENSG00000111886	Macaca fascicularis	-0.3233116733119301	Melanocyte
GABRR2	ENSG00000111886	Macaca fascicularis	-0.42139760500663836	Muller Glia
GABRR2	ENSG00000111886	Macaca fascicularis	-0.6244108555288375	Retinal Ganglion Cell
GABRR2	ENSG00000111886	Macaca fascicularis	-0.4450420307436493	Rod
GAD1	ENSG00000128683	Homo sapiens	8.327852756049502	Amacrine Cell
GAD1	ENSG00000128683	Mus musculus	7.823461767745071	Amacrine Cell
GAD1	ENSG00000128683	Macaca fascicularis	6.622111450493499	Amacrine Cell
GAD1	ENSG00000128683	Homo sapiens	2.5331762827965103	Muller Glia
GAD1	ENSG00000128683	Homo sapiens	2.803539783107966	Horizontal Cell
GAD1	ENSG00000128683	Mus musculus	-3.968389314860232	Neurogenic Cell
GAD1	ENSG00000128683	Mus musculus	2.7994751154912483	Horizontal Cell
GAD1	ENSG00000128683	Homo sapiens	-2.6100296483791805	Melanocyte
GAD1	ENSG00000128683	Homo sapiens	2.104269914779676	Microglia
GAD1	ENSG00000128683	Mus musculus	1.4838227961684753	Bipolar Cell
GAD1	ENSG00000128683	Mus musculus	2.0705214297390326	Macrophage
GAD1	ENSG00000128683	Mus musculus	-1.9228154662417227	RPC
GAD1	ENSG00000128683	Homo sapiens	2.1546171485114414	AC/HC Precursor
GAD1	ENSG00000128683	Mus musculus	1.033320928166272	Retinal Ganglion Cell
GAD1	ENSG00000128683	Mus musculus	1.0682689398770755	Muller Glia
GAD1	ENSG00000128683	Mus musculus	-1.5938548534010935	Rod Bipolar Cell
GAD1	ENSG00000128683	Homo sapiens	-0.977177031377569	Pericyte
GAD1	ENSG00000128683	Homo sapiens	-0.6280552118435375	Retinal Ganglion Cell
GAD1	ENSG00000128683	Macaca fascicularis	-1.6471990698385377	Rod
GAD1	ENSG00000128683	Macaca fascicularis	-1.7449195676774958	Macrophage
GAD1	ENSG00000128683	Macaca fascicularis	-1.761927004281415	Muller Glia
GAD1	ENSG00000128683	Mus musculus	0.7248970242469596	Pericyte
GAD1	ENSG00000128683	Homo sapiens	-0.9110283859375994	Neurogenic Cell
GAD1	ENSG00000128683	Mus musculus	0.7483481422105163	Microglia
GAD1	ENSG00000128683	Homo sapiens	-0.5225617404801688	RPC
GAD1	ENSG00000128683	Mus musculus	-0.6522256427375317	AC/HC Precursor
GAD1	ENSG00000128683	Macaca fascicularis	-0.8127654140532943	Retinal Ganglion Cell
GAD1	ENSG00000128683	Mus musculus	-0.29407483419268043	Cone
GAD1	ENSG00000128683	Mus musculus	0.30533709988901425	Rod
GAD1	ENSG00000128683	Homo sapiens	-0.1954102032058525	Cone
GAD1	ENSG00000128683	Macaca fascicularis	0.9782700834688371	Pericyte
GAD1	ENSG00000128683	Macaca fascicularis	0.6835146132328078	Microglia
GAD1	ENSG00000128683	Homo sapiens	-0.0747831929965585	Bipolar Cell
GAD1	ENSG00000128683	Homo sapiens	-0.19505131665711595	Rod Bipolar Cell
GAD1	ENSG00000128683	Homo sapiens	0.03635123957389913	Rod
GAD1	ENSG00000128683	Mus musculus	0.15626796661390635	Melanocyte
GAD1	ENSG00000128683	Homo sapiens	-0.010874303147313634	Macrophage
GAD1	ENSG00000128683	Macaca fascicularis	0.3724963463312346	Horizontal Cell
GAD1	ENSG00000128683	Macaca fascicularis	0.012002554898034779	Cone
GAD1	ENSG00000128683	Macaca fascicularis	0.33352317259948605	Melanocyte
GAD1	ENSG00000128683	Macaca fascicularis	0.2938846672952685	Bipolar Cell
GAD2	ENSG00000136750	Mus musculus	6.316336544791419	Amacrine Cell
GAD2	ENSG00000136750	Homo sapiens	8.575912437342856	Amacrine Cell
GAD2	ENSG00000136750	Homo sapiens	5.029557532408006	Muller Glia
GAD2	ENSG00000136750	Homo sapiens	6.525943364010105	Horizontal Cell
GAD2	ENSG00000136750	Mus musculus	2.9878481792780036	Retinal Ganglion Cell
GAD2	ENSG00000136750	Mus musculus	2.402683173781606	Horizontal Cell
GAD2	ENSG00000136750	Homo sapiens	3.3536230305036767	Melanocyte
GAD2	ENSG00000136750	Mus musculus	3.085748610596117	AC/HC Precursor
GAD2	ENSG00000136750	Mus musculus	-1.754121802963344	Rod
GAD2	ENSG00000136750	Mus musculus	-2.6107109946044913	Macrophage
GAD2	ENSG00000136750	Mus musculus	1.794577834922859	RPC
GAD2	ENSG00000136750	Homo sapiens	3.2917577791860704	Rod Bipolar Cell
GAD2	ENSG00000136750	Mus musculus	-2.1706118608305065	Microglia
GAD2	ENSG00000136750	Homo sapiens	1.7915827812041825	Bipolar Cell
GAD2	ENSG00000136750	Mus musculus	1.5259384010576431	Neurogenic Cell
GAD2	ENSG00000136750	Homo sapiens	-1.8732159820657734	Retinal Ganglion Cell
GAD2	ENSG00000136750	Homo sapiens	1.948118805560033	Microglia
GAD2	ENSG00000136750	Homo sapiens	2.7411013025891533	AC/HC Precursor
GAD2	ENSG00000136750	Homo sapiens	-1.6446116955385035	Cone
GAD2	ENSG00000136750	Homo sapiens	1.7831527335784751	RPC
GAD2	ENSG00000136750	Mus musculus	-1.2573842101606545	Pericyte
GAD2	ENSG00000136750	Homo sapiens	1.0278985474555038	Rod
GAD2	ENSG00000136750	Mus musculus	0.6884545333982669	Bipolar Cell
GAD2	ENSG00000136750	Mus musculus	0.9097449265633155	Muller Glia
GAD2	ENSG00000136750	Macaca fascicularis	1.8719223644772782	Amacrine Cell
GAD2	ENSG00000136750	Homo sapiens	1.154012999745122	Pericyte
GAD2	ENSG00000136750	Homo sapiens	-0.8294082254619575	Macrophage
GAD2	ENSG00000136750	Mus musculus	-1.6960278331708727	Melanocyte
GAD2	ENSG00000136750	Mus musculus	0.2291578265140024	Cone
GAD2	ENSG00000136750	Mus musculus	0.238642722798148	Rod Bipolar Cell
GAD2	ENSG00000136750	Macaca fascicularis	-0.3399454416271864	Macrophage
GAD2	ENSG00000136750	Macaca fascicularis	-0.2345141326795506	Cone
GAD2	ENSG00000136750	Homo sapiens	0.1882475004896899	Neurogenic Cell
GAD2	ENSG00000136750	Macaca fascicularis	-0.3025170014695635	Rod
GAD2	ENSG00000136750	Macaca fascicularis	-0.44619370231062194	Pericyte
GAD2	ENSG00000136750	Macaca fascicularis	0.06647126447943791	Retinal Ganglion Cell
GAD2	ENSG00000136750	Macaca fascicularis	-0.03768041348433829	Microglia
GAD2	ENSG00000136750	Macaca fascicularis	0.5259480021172643	Horizontal Cell
GAD2	ENSG00000136750	Macaca fascicularis	-0.32831439873953605	Melanocyte
GAD2	ENSG00000136750	Macaca fascicularis	0.7730800746937787	Bipolar Cell
GAD2	ENSG00000136750	Macaca fascicularis	0.7790562607349968	Muller Glia
GAP43	ENSG00000172020	Mus musculus	7.766021346925655	Retinal Ganglion Cell
GAP43	ENSG00000172020	Homo sapiens	7.952532860372466	Retinal Ganglion Cell
GAP43	ENSG00000172020	Mus musculus	4.6570038708138375	Amacrine Cell
GAP43	ENSG00000172020	Homo sapiens	4.8863464693839775	Amacrine Cell
GAP43	ENSG00000172020	Mus musculus	3.8597994461347818	Horizontal Cell
GAP43	ENSG00000172020	Macaca fascicularis	5.886305660622945	Amacrine Cell
GAP43	ENSG00000172020	Macaca fascicularis	5.710235281221346	Retinal Ganglion Cell
GAP43	ENSG00000172020	Homo sapiens	-4.734138874602093	Macrophage
GAP43	ENSG00000172020	Homo sapiens	-2.8099011017506728	Rod
GAP43	ENSG00000172020	Mus musculus	3.1703189938104113	Muller Glia
GAP43	ENSG00000172020	Mus musculus	-3.2319799702421794	Pericyte
GAP43	ENSG00000172020	Mus musculus	3.1546721667456303	AC/HC Precursor
GAP43	ENSG00000172020	Homo sapiens	2.4693856205528686	Horizontal Cell
GAP43	ENSG00000172020	Homo sapiens	2.820876146407059	AC/HC Precursor
GAP43	ENSG00000172020	Mus musculus	-1.9947827162041067	RPC
GAP43	ENSG00000172020	Macaca fascicularis	-3.5715056083042644	Macrophage
GAP43	ENSG00000172020	Macaca fascicularis	-2.7705733956807337	Rod
GAP43	ENSG00000172020	Mus musculus	-1.820636953515485	Macrophage
GAP43	ENSG00000172020	Homo sapiens	-2.262537865268258	Rod Bipolar Cell
GAP43	ENSG00000172020	Macaca fascicularis	-2.518454758435804	Muller Glia
GAP43	ENSG00000172020	Homo sapiens	-1.3853656991301977	Microglia
GAP43	ENSG00000172020	Mus musculus	0.9793516982938242	Bipolar Cell
GAP43	ENSG00000172020	Homo sapiens	0.9146338445687499	Bipolar Cell
GAP43	ENSG00000172020	Mus musculus	-0.8913933068464467	Microglia
GAP43	ENSG00000172020	Mus musculus	-1.7773363540792237	Melanocyte
GAP43	ENSG00000172020	Homo sapiens	0.8730147698349541	Neurogenic Cell
GAP43	ENSG00000172020	Mus musculus	-0.9310431189778551	Rod Bipolar Cell
GAP43	ENSG00000172020	Homo sapiens	0.6240704518366599	RPC
GAP43	ENSG00000172020	Mus musculus	0.3807052560567718	Cone
GAP43	ENSG00000172020	Macaca fascicularis	-1.5003756351371091	Microglia
GAP43	ENSG00000172020	Macaca fascicularis	-1.262768512530555	Bipolar Cell
GAP43	ENSG00000172020	Homo sapiens	-0.21083614604989784	Muller Glia
GAP43	ENSG00000172020	Macaca fascicularis	-0.5988071266327104	Cone
GAP43	ENSG00000172020	Macaca fascicularis	-0.947212418130156	Pericyte
GAP43	ENSG00000172020	Mus musculus	0.1951786463176784	Rod
GAP43	ENSG00000172020	Mus musculus	-0.12589817592723218	Neurogenic Cell
GAP43	ENSG00000172020	Homo sapiens	0.1787949945378022	Pericyte
GAP43	ENSG00000172020	Homo sapiens	-0.04329720695846424	Cone
GAP43	ENSG00000172020	Macaca fascicularis	-1.0724452583591964	Horizontal Cell
GAP43	ENSG00000172020	Macaca fascicularis	0.2180907452857624	Melanocyte
GAP43	ENSG00000172020	Homo sapiens	-0.002435292412496549	Melanocyte
GNAT1	ENSG00000114349	Homo sapiens	10.153255551369726	Rod
GNAT1	ENSG00000114349	Mus musculus	7.565894427227236	Rod
GNAT1	ENSG00000114349	Mus musculus	4.897284415443716	Cone
GNAT1	ENSG00000114349	Homo sapiens	5.163119857599874	Bipolar Cell
GNAT1	ENSG00000114349	Homo sapiens	5.05994742497154	Microglia
GNAT1	ENSG00000114349	Homo sapiens	5.094575527122995	Cone
GNAT1	ENSG00000114349	Macaca fascicularis	5.683129658072084	Rod
GNAT1	ENSG00000114349	Homo sapiens	3.0979963367203194	Muller Glia
GNAT1	ENSG00000114349	Mus musculus	2.106781421960097	Bipolar Cell
GNAT1	ENSG00000114349	Homo sapiens	2.1287223588063795	Amacrine Cell
GNAT1	ENSG00000114349	Homo sapiens	-1.9067451446961983	Melanocyte
GNAT1	ENSG00000114349	Mus musculus	2.0261713059569444	Microglia
GNAT1	ENSG00000114349	Mus musculus	1.6488336070906398	Pericyte
GNAT1	ENSG00000114349	Homo sapiens	-1.5166326365038019	Retinal Ganglion Cell
GNAT1	ENSG00000114349	Macaca fascicularis	-2.2261101506949688	Retinal Ganglion Cell
GNAT1	ENSG00000114349	Homo sapiens	-2.168313255559813	AC/HC Precursor
GNAT1	ENSG00000114349	Macaca fascicularis	2.1718167800377994	Cone
GNAT1	ENSG00000114349	Homo sapiens	-1.39749227159793	Macrophage
GNAT1	ENSG00000114349	Homo sapiens	1.494000107059264	Pericyte
GNAT1	ENSG00000114349	Macaca fascicularis	2.470649507648374	Microglia
GNAT1	ENSG00000114349	Mus musculus	1.3695581931278669	Macrophage
GNAT1	ENSG00000114349	Macaca fascicularis	-2.4721344761529074	Macrophage
GNAT1	ENSG00000114349	Mus musculus	1.0096513972915806	Muller Glia
GNAT1	ENSG00000114349	Mus musculus	-0.7103527984841298	Retinal Ganglion Cell
GNAT1	ENSG00000114349	Mus musculus	1.020023457621841	Neurogenic Cell
GNAT1	ENSG00000114349	Homo sapiens	1.2234577475006758	Neurogenic Cell
GNAT1	ENSG00000114349	Macaca fascicularis	-1.627011069764783	Pericyte
GNAT1	ENSG00000114349	Mus musculus	-1.0081692390204584	AC/HC Precursor
GNAT1	ENSG00000114349	Mus musculus	0.4179656126147329	Horizontal Cell
GNAT1	ENSG00000114349	Mus musculus	-0.4480766488723221	RPC
GNAT1	ENSG00000114349	Homo sapiens	-0.4878253968872193	RPC
GNAT1	ENSG00000114349	Macaca fascicularis	1.2217343033639063	Bipolar Cell
GNAT1	ENSG00000114349	Mus musculus	0.10532781476926927	Amacrine Cell
GNAT1	ENSG00000114349	Mus musculus	0.22345449515925764	Rod Bipolar Cell
GNAT1	ENSG00000114349	Mus musculus	0.5464589600257506	Melanocyte
GNAT1	ENSG00000114349	Homo sapiens	-0.020405836740137743	Rod Bipolar Cell
GNAT1	ENSG00000114349	Homo sapiens	0.008396132406121562	Horizontal Cell
GNAT1	ENSG00000114349	Macaca fascicularis	0.0748518793357637	Horizontal Cell
GNAT1	ENSG00000114349	Macaca fascicularis	-0.3582210935355971	Melanocyte
GNAT1	ENSG00000114349	Macaca fascicularis	0.03666833942732543	Amacrine Cell
GNAT1	ENSG00000114349	Macaca fascicularis	-0.31237039706544883	Muller Glia
GNAT2	ENSG00000134183	Homo sapiens	9.383346536093962	Cone
GNAT2	ENSG00000134183	Mus musculus	8.670114756151397	Cone
GNAT2	ENSG00000134183	Mus musculus	6.739194063081426	Rod
GNAT2	ENSG00000134183	Mus musculus	5.473596072090813	Bipolar Cell
